chapter,code,title,classKind,parent_code,uri,definition
02,2B6E.Z,"Tumeurs malignes de localisations autres ou imprécises, de la lèvre, de la cavité buccale ou du pharynx, sans précision",category,2B6E,http://id.who.int/icd/release/11/2024-01/mms/1118531333/unspecified,
02,2B6Y,"Autres tumeurs malignes de la lèvre, de la cavité buccale ou du pharynx",category,,http://id.who.int/icd/release/11/2024-01/mms/794095161/other,
02,,Tumeurs malignes des organes digestifs,block,,http://id.who.int/icd/release/11/2024-01/mms/911859018,Tumeur maligne primaire intéressant toute partie du système gastro-intestinal.
02,2B70,Tumeurs malignes de l'œsophage,category,,http://id.who.int/icd/release/11/2024-01/mms/669033105,Néoplasme malin primitif impliquant l’œsophage.
02,2B70.0,Adénocarcinome de l'œsophage,category,2B70,http://id.who.int/icd/release/11/2024-01/mms/829915640,"Tumeur maligne à différenciation glandulaire prédominant au niveau de la muqueuse de Barrett dans le tiers inférieur de l'œsophage. Grossièrement, les adénocarcinomes de l'œsophage sont semblables à des carcinomes épidermoïdes œsophagiens. Sur le plan microscopique, les adénocarcinomes survenant dans le cadre de l'œsophage de Barrett sont typiquement papillaires et/ou tubulaires. Le pronostic est médiocre."
02,2B70.00,Adénocarcinome de Barrett,category,2B70.0,http://id.who.int/icd/release/11/2024-01/mms/1934528268,"L'adénocarcinome de Barrett est défini comme un adénocarcinome de l'œsophage inférieur et de la jonction gastro-œsophagienne, associé à l'œsophage de Barrett."
02,2B70.0Y,Autres adénocarcinome de l'œsophage,category,2B70.0,http://id.who.int/icd/release/11/2024-01/mms/829915640/other,
02,2B70.0Z,"Adénocarcinome de l'œsophage, sans précision",category,2B70.0,http://id.who.int/icd/release/11/2024-01/mms/829915640/unspecified,
02,2B70.1,Carcinome épidermoïde de l'œsophage,category,2B70,http://id.who.int/icd/release/11/2024-01/mms/1417891145,"Carcinome épidermoïde provenant de l'œsophage. Peut être associé à une longue histoire de tabagisme et d'alcoolisme et est extrêmement rare avant l'âge de 30 ans. L'âge moyen est d’environ 65 ans chez les hommes et les femmes, mais l'incidence chez les hommes est beaucoup plus élevée que chez les femmes. Il est principalement situé au niveau du tiers moyen et du tiers inférieur de l'œsophage. Des lésions occultes, polypoïdes, ulcérées en forme de plaque ont été décrites. Les caractéristiques microscopiques sont les mêmes que pour les autres carcinomes épidermoïdes. Tout degré de différenciation peut se produire, et la variation dans une tumeur unique est commune. Le pronostic est médiocre."
02,2B70.Y,Autres tumeurs malignes de l'œsophage,category,2B70,http://id.who.int/icd/release/11/2024-01/mms/669033105/other,
02,2B70.Z,"Tumeurs malignes de l'œsophage, sans précision",category,2B70,http://id.who.int/icd/release/11/2024-01/mms/669033105/unspecified,
02,2B71,Tumeurs malignes de la jonction œsogastrique,category,,http://id.who.int/icd/release/11/2024-01/mms/1103107484,"Néoplasmes malins qui se développent à partir des cellules de la jonction œsogastrique (JOG), définie comme l’endroit où l'œsophage se termine et l'estomac commence. Ce terme comprend principalement les adénocarcinomes qui chevauchent la jonction œsophagienne et l'estomac. Cette définition comprend de nombreuses tumeurs qui sont officiellement appelées cancers du cardia gastrique."
02,2B71.0,Adénocarcinome de la jonction œsogastrique,category,2B71,http://id.who.int/icd/release/11/2024-01/mms/923467822,"Adénocarcinome provenant de et chevauchant la jonction de l'estomac et de l'œsophage. La catégorie des adénocarcinomes de la jonction œsogastrique comprend également la plupart des adénocarcinomes précédemment appelés adénocarcinomes du cardia gastrique. Les carcinomes épidermoïdes qui affectent ou traversent la jonction de l'estomac et de l'œsophage sont classés comme carcinomes de l'œsophage distal. Un adénocarcinome de la jonction gastroœsophagienne survient plus souvent chez les hommes caucasiens d’âge moyen et âgés. Les signes cliniques et les symptômes incluent une dysphagie, une douleur abdominale et une perte de poids. Le pronostic dépend de l'exhaustivité de la résection chirurgicale, du nombre de ganglions lymphatiques impliqués dans le cancer, et de la présence ou de l’absence de complications postopératoires."
02,2B71.Y,Autres tumeurs malignes de la jonction œsogastrique,category,2B71,http://id.who.int/icd/release/11/2024-01/mms/1103107484/other,
02,2B71.Z,"Tumeurs malignes de la jonction œsogastrique, sans précision",category,2B71,http://id.who.int/icd/release/11/2024-01/mms/1103107484/unspecified,
02,2B72,Tumeurs malignes de l'estomac,category,,http://id.who.int/icd/release/11/2024-01/mms/1397617262,Néoplasme malin primitif ou métastatique impliquant l'estomac.
02,2B72.0,Adénocarcinome de l'estomac,category,2B72,http://id.who.int/icd/release/11/2024-01/mms/1855471719,"Adénocarcinome provenant de l'épithélium glandulaire de l'estomac. L'adénocarcinome gastrique est d’abord une maladie des individus âgés. Il se développe le plus souvent après une longue période de gastrite atrophique et est fortement associé à une infection à Helicobacter pylori. L'absence de signes précoces retarde souvent le diagnostic de cancer gastrique. La plupart des patients présentent des tumeurs avancées dont les taux de curabilité sont médiocres. Sur le plan microscopique, deux types histologiques importants d'adénocarcinomes gastriques sont reconnus: le type intestinal et le type diffus. Le pronostic global des adénocarcinomes gastriques est faible, même chez les patients ayant reçu une résection curative."
02,2B72.1,Tumeur neuroendocrine maligne de l'estomac,category,2B72,http://id.who.int/icd/release/11/2024-01/mms/728553280,Néoplasme à différenciation neuroendocrine qui se développe dans l’estomac. Inclut des tumeurs neuroendocrines bien différenciées (de grade bas et intermédiaire) et des carcinomes neuroendocrines peu différenciés (de haut grade).
02,2B72.Y,Autres tumeurs malignes de l'estomac,category,2B72,http://id.who.int/icd/release/11/2024-01/mms/1397617262/other,
02,2B72.Z,"Tumeurs malignes de l'estomac, sans précision",category,2B72,http://id.who.int/icd/release/11/2024-01/mms/1397617262/unspecified,
02,,Tumeurs malignes de l'intestin,block,,http://id.who.int/icd/release/11/2024-01/mms/150210507,
02,2B80,Tumeurs malignes de l'intestin grêle,category,,http://id.who.int/icd/release/11/2024-01/mms/906379260,Néoplasme malin primitif de l'intestin grêle.
02,2B80.0,Tumeurs malignes du duodénum,category,2B80,http://id.who.int/icd/release/11/2024-01/mms/1527322574,"Tumeur maligne primaire affectant le duodénum. Parmi les exemples représentatifs figurent les carcinomes, les lymphomes et les sarcomes."
02,2B80.00,Adénocarcinome du duodénum,category,2B80.0,http://id.who.int/icd/release/11/2024-01/mms/1182663077,Adénocarcinome provenant du duodénum.
02,2B80.01,Tumeur neuroendocrine du duodénum,category,2B80.0,http://id.who.int/icd/release/11/2024-01/mms/1585809486,Tumeurs provenant des cellules du système neuroendocrinien qui tapissent le duodénum.
02,2B80.0Y,Autres tumeurs malignes du duodénum,category,2B80.0,http://id.who.int/icd/release/11/2024-01/mms/1527322574/other,
02,2B80.0Z,"Tumeurs malignes du duodénum, sans précision",category,2B80.0,http://id.who.int/icd/release/11/2024-01/mms/1527322574/unspecified,
02,2B80.1,Tumeurs malignes du jéjunum ou de l'iléon,category,2B80,http://id.who.int/icd/release/11/2024-01/mms/1135366344,
02,2B80.10,Adénocarcinome de jéjunum ou d'iléon,category,2B80.1,http://id.who.int/icd/release/11/2024-01/mms/1777129612,
02,2B80.11,Tumeurs neuroendocrines du jéjunum ou de l'iléon,category,2B80.1,http://id.who.int/icd/release/11/2024-01/mms/1148257852,"Néoplasmes provenant des cellules du système neuroendocrinien qui tapissent le jéjunum ou l’iléon, incluant les tumeurs neuroendocrines bien différenciées (de grade bas à intermédiaire). Incluent les tumeurs carcinoïdes."
02,2B80.1Y,Autres tumeurs malignes du jéjunum ou de l'iléon,category,2B80.1,http://id.who.int/icd/release/11/2024-01/mms/1135366344/other,
02,2B80.1Z,"Tumeurs malignes du jéjunum ou de l'iléon, sans précision",category,2B80.1,http://id.who.int/icd/release/11/2024-01/mms/1135366344/unspecified,
02,2B80.2,"Tumeurs malignes de l'intestin grêle, localisation non précisée",category,2B80,http://id.who.int/icd/release/11/2024-01/mms/1975721108,
02,2B80.20,"Adénocarcinome de l'intestin grêle, localisation non précisée",category,2B80.2,http://id.who.int/icd/release/11/2024-01/mms/1369513329,Tumeur maligne à différenciation glandulaire provenant de l'épithélium de l'intestin grêle.
02,2B80.21,"Tumeurs neuroendocrines de l'intestin grêle, localisation non précisée",category,2B80.2,http://id.who.int/icd/release/11/2024-01/mms/1469325809,Tumeurs provenant des cellules du système neuroendocrinien qui tapissent l'intestin grêle.
02,2B80.2Y,"Autres tumeurs malignes de l'intestin grêle, localisation non précisée",category,2B80.2,http://id.who.int/icd/release/11/2024-01/mms/1975721108/other,
02,2B80.Y,Autres tumeurs malignes de l'intestin grêle,category,2B80,http://id.who.int/icd/release/11/2024-01/mms/906379260/other,
02,2B80.Z,"Tumeurs malignes de l'intestin grêle, sans précision",category,2B80,http://id.who.int/icd/release/11/2024-01/mms/906379260/unspecified,
02,2B81,Tumeurs malignes de l'appendice,category,,http://id.who.int/icd/release/11/2024-01/mms/1892026854,Tumeur maligne primaire affectant l'appendice.
02,2B81.0,Adénocarcinome de l'appendice,category,2B81,http://id.who.int/icd/release/11/2024-01/mms/1696330825,Tumeur maligne provenant de l'épithélium glandulaire de l'appendice. La plupart sont des adénocarcinomes mucineux.
02,2B81.00,Adénocarcinome mucineux de l'appendice,category,2B81.0,http://id.who.int/icd/release/11/2024-01/mms/425095558,"Adénocarcinome, souvent kystique, présentant de grandes quantités de mucine extracellulaire."
02,2B81.2,Tumeurs neuroendocrines de l'appendice,category,2B81,http://id.who.int/icd/release/11/2024-01/mms/1590340268,"Tumeurs malignes à différenciation neuroendocrine survenant dans l’appendice. La plupart sont des tumeurs neuroendocrines bien différenciées (de grade bas et intermédiaire), c'est-à-dire des carcinoïdes. Les carcinomes neuroendocriniens peu différenciés (de haut grade) sont extrêmement rares."
02,2B81.Y,Autres tumeurs malignes de l'appendice,category,2B81,http://id.who.int/icd/release/11/2024-01/mms/1892026854/other,
02,2B81.Z,"Tumeurs malignes de l'appendice, sans précision",category,2B81,http://id.who.int/icd/release/11/2024-01/mms/1892026854/unspecified,
02,,Tumeurs malignes du gros intestin,block,,http://id.who.int/icd/release/11/2024-01/mms/963821314,
02,2B90,Tumeurs malignes du côlon,category,,http://id.who.int/icd/release/11/2024-01/mms/1265576634,Tumeurs malignes primaires provenant du côlon.
02,2B90.0,Tumeur maligne du côlon ascendant et de l'angle colique droit,category,2B90,http://id.who.int/icd/release/11/2024-01/mms/758254866,
02,2B90.00,Adénocarcinome du côlon ascendant ou de l'angle colique droit,category,2B90.0,http://id.who.int/icd/release/11/2024-01/mms/871442980,Tumeur maligne à différenciation glandulaire provenant de l'épithélium du côlon ascendant et de la flexion droite.
02,2B90.0Y,Autres tumeurs malignes précisées du côlon ascendant et de l'angle colique droit,category,2B90.0,http://id.who.int/icd/release/11/2024-01/mms/758254866/other,
02,2B90.0Z,"Tumeur maligne du côlon ascendant et de l'angle colique droit, sans précision",category,2B90.0,http://id.who.int/icd/release/11/2024-01/mms/758254866/unspecified,
02,2B90.1,Tumeur maligne du côlon descendant et de l'angle colique gauche,category,2B90,http://id.who.int/icd/release/11/2024-01/mms/1751848361,
02,2B90.10,Adénocarcinome du côlon descendant ou de l'angle colique gauche,category,2B90.1,http://id.who.int/icd/release/11/2024-01/mms/689022096,Tumeur maligne à différenciation glandulaire provenant de l'épithélium du côlon descendant et de l’angle splénique.
02,2B90.1Y,autres tumeurs malignes précisées du côlon descendant et de l'angle colique gauche,category,2B90.1,http://id.who.int/icd/release/11/2024-01/mms/1751848361/other,
02,2B90.1Z,"Tumeur maligne du côlon descendant et de l'angle colique gauche, sans précision",category,2B90.1,http://id.who.int/icd/release/11/2024-01/mms/1751848361/unspecified,
02,2B90.2,Tumeur maligne du côlon transverse,category,2B90,http://id.who.int/icd/release/11/2024-01/mms/315492123,
02,2B90.20,Adénocarcinome du côlon transverse,category,2B90.2,http://id.who.int/icd/release/11/2024-01/mms/861313622,Tumeur maligne à différenciation glandulaire provenant de l'épithélium du côlon transverse.
02,2B90.2Y,Autres tumeur maligne du côlon transverse,category,2B90.2,http://id.who.int/icd/release/11/2024-01/mms/315492123/other,
